"eol_id","Taxa category","Latin name","Italian common name","Florae url ","Acta planctorum url","Floritaly url"
"11336544","Specie","Freesia refracta",NULL,"https://www.florae.it/?id=8752","http://www.actaplantarum.org/flora/flora_info.php?id=3282","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=7016"
"1117867","Specie","Heteranthera reniformis","Eterantera","https://www.florae.it/?id=8751","http://www.actaplantarum.org/flora/flora_info.php?id=3744","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=7011"
"247656","Specie","Pontederia cordata","Pontederia","https://www.florae.it/?id=8750","http://www.actaplantarum.org/flora/flora_info.php?id=6064","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=7010"
"49940088","Genere","Eichhornia crassipes","Aichornia","https://www.florae.it/?id=8749","https://www.actaplantarum.org/flora/flora_info.php?id=2811","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=7014"
"49909140","Specie","Tamus communis","Tamaro; Cerasela, Uva tamina, Vite nera, Viticella","https://www.florae.it/?id=8748","https://www.actaplantarum.org/flora/flora_info.php?id=7616","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=7009"
"47652273","Specie","Narcissus biflorus","Narciso bifloro","https://www.florae.it/?id=8745","https://www.actaplantarum.org/flora/flora_info.php?id=5260",NULL
"1010901","Specie","Narcissus tazetta","Narciso nostrale; Tazzetta","https://www.florae.it/?id=8744","http://www.actaplantarum.org/flora/flora_info.php?id=5266","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=7000"
"245843","Specie","Narcissus poëticus","Narciso selvatico","https://www.florae.it/?id=8743","http://www.actaplantarum.org/flora/flora_info.php?id=5263","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=7001"
"49084079","Specie","Narcissus radiiflorus",NULL,"https://www.florae.it/?id=8742",NULL,NULL
"1010304","Specie","Narcissus serotinus","Narciso autunnale","https://www.florae.it/?id=8741","https://www.actaplantarum.org/flora/flora_info.php?id=5265","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=9400"
"1004076","Specie","Narcissus jonquilla","Narciso giunchiglia; Giunchiglia di Spagna","https://www.florae.it/?id=8740","http://www.actaplantarum.org/flora/flora_info.php?id=5259","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=7002"
"49425475","Specie","Narcissus odorus","Narciso odorato; Giracolli","https://www.florae.it/?id=8739","http://www.actaplantarum.org/flora/flora_info.php?id=5261","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=7006"
"49030369","Specie","Narcissus incomparabilis","Narciso senza pari","https://www.florae.it/?id=8738","https://www.actaplantarum.org/flora/flora_info.php?id=5258",NULL
"1004073","Specie","Narcissus pseudonarcissus","Narciso trombone","https://www.florae.it/?id=8737","http://www.actaplantarum.org/flora/flora_info.php?id=5264","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=11314"
"1081670","Specie","Pancratium maritimum","Giglio marino comune","https://www.florae.it/?id=8736","http://www.actaplantarum.org/flora/flora_info.php?id=5643","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6993"
"1081635","Specie","Pancratium illyricum","Giglio marino di Sardegna","https://www.florae.it/?id=8735","http://www.actaplantarum.org/flora/flora_info.php?id=5641","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6994"
"48971535","Specie","Leucojum autumnale","Campanelle autunnali","https://www.florae.it/?id=8732","https://www.actaplantarum.org/flora/flora_info.php?id=4575","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6982"
"247115","Specie","Leucojum vernum","Campanelle comuni","https://www.florae.it/?id=8728","http://www.actaplantarum.org/flora/flora_info.php?id=4578","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6984"
"1003175","Specie","Leucojum aestivum","Campanelle maggiori","https://www.florae.it/?id=8727","http://www.actaplantarum.org/flora/flora_info.php?id=4572","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6987"
"1082461","Specie","Sternbergia colchiciflora","Zafferanastro appenninico","https://www.florae.it/?id=8726","http://www.actaplantarum.org/flora/flora_info.php?id=7535","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6979"
"1082456","Specie","Sternbergia lutea","Zafferanastro giallo","https://www.florae.it/?id=8725","http://www.actaplantarum.org/flora/flora_info.php?id=7536","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6980"
"29901","Genere","Sternbergia","Zafferanastro","https://www.florae.it/?id=8724",NULL,NULL
"1088811","Specie","Galanthus nivalis","Bucaneve","https://www.florae.it/?id=8723","http://www.actaplantarum.org/flora/flora_info.php?id=3338","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6989"
"29163","Genere","Leucojum","Campanelle","https://www.florae.it/?id=8722",NULL,NULL
"29183","Genere","Pancratium","Giglio marino","https://www.florae.it/?id=8721",NULL,NULL
"1083574","Specie","Yucca aloifolia","Jucca","https://www.florae.it/?id=8719","http://www.actaplantarum.org/flora/flora_info.php?id=8388","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6977"
"1083624","Specie","Yucca gloriosa","Jucca; Giucca","https://www.florae.it/?id=8718","http://www.actaplantarum.org/flora/flora_info.php?id=8389","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6976"
"1083826","Specie","Agave americana","Agave; Pitta, Zammara, Zabbara","https://www.florae.it/?id=8716","http://www.actaplantarum.org/flora/flora_info.php?id=340","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6974"
"1082042","Specie","Ruscus hypoglossum","Ruscolo maggiore: Erba Bonifica, Bislingua","https://www.florae.it/?id=8715","http://www.actaplantarum.org/flora/flora_info.php?id=6687","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6971"
"1082027","Specie","Ruscus aculeatus","Ruscolo pungitopo","https://www.florae.it/?id=8714","http://www.actaplantarum.org/flora/flora_info.php?id=6686","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6970"
"987595","Specie","Asparagus albus","Asparago bianco","https://www.florae.it/?id=8713","http://www.actaplantarum.org/flora/flora_info.php?id=971","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6962"
"987589","Specie","Asparagus acutifolius","Asparago pungente","https://www.florae.it/?id=8712","http://www.actaplantarum.org/flora/flora_info.php?id=970","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6963"
"1011464","Specie","Asparagus aphyllus","Asparago marino","https://www.florae.it/?id=8711","http://www.actaplantarum.org/flora/flora_info.php?id=972","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6964"
"231451","Specie","Asparagus pastorianus","Asparago di Pastor","https://www.florae.it/?id=8710","http://www.actaplantarum.org/flora/flora_info.php?id=975","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6969"
"49084072","Specie","Asparagus stipularis","Asparago spinoso","https://www.florae.it/?id=8709","https://www.actaplantarum.org/flora/flora_info.php?id=976","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6965"
"843068","Specie","Asparagus tenuifolius","Asparago selvatico","https://www.florae.it/?id=8708","http://www.actaplantarum.org/flora/flora_info.php?id=977","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6968"
"229264","Specie","Asparagus maritimus","Asparago amaro","https://www.florae.it/?id=8707","http://www.actaplantarum.org/flora/flora_info.php?id=973","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6966"
"988015","Specie","Asparagus officinalis","Asparago comune","https://www.florae.it/?id=8706","http://www.actaplantarum.org/flora/flora_info.php?id=974","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6967"
"987628","Specie","Asparagus asparagoides",NULL,"https://www.florae.it/?id=8705","https://www.actaplantarum.org/flora/flora_info.php?id=2843","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6961"
"1015101","Specie","Polygonatum verticillatum","Sigillo di Salomone verticillato","https://www.florae.it/?id=8704","http://www.actaplantarum.org/flora/flora_info.php?id=6046","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6955"
"1014907","Specie","Polygonatum multiflorum","Sigillo di Salomone maggiore","https://www.florae.it/?id=8703","http://www.actaplantarum.org/flora/flora_info.php?id=6044","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6957"
"49997783","Specie","Polygonatum latifolium","Sigillo di Salomone peloso","https://www.florae.it/?id=8702","http://www.actaplantarum.org/flora/flora_info.php?id=6043","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6956"
"1014905","Specie","Polygonatum odoratum","Sigillo di Salomone comune; Ginocchietto","https://www.florae.it/?id=8701","http://www.actaplantarum.org/flora/flora_info.php?id=6045","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6958"
"1084730","Specie","Allium moly","Aglio dorato","https://www.florae.it/?id=8698","http://www.actaplantarum.org/flora/flora_info.php?id=526","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6897"
"1085006","Specie","Allium suaveolens","Aglio odoroso","https://www.florae.it/?id=8695","http://www.actaplantarum.org/flora/flora_info.php?id=553","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6885"
"1084929","Specie","Allium saxatile","Aglio globoso","https://www.florae.it/?id=8694","https://www.actaplantarum.org/flora/flora_info.php?id=548","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6882"
"1084664","Specie","Allium lineare","Aglio sottile","https://www.florae.it/?id=8693","https://www.actaplantarum.org/flora/flora_info.php?id=552","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6886"
"1084680","Specie","Allium lusitanicum","Aglio montano","https://www.florae.it/?id=8692","http://www.actaplantarum.org/flora/flora_info.php?id=525","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6881"
"1084242","Specie","Allium angulosum","Aglio angoloso","https://www.florae.it/?id=8691","http://www.actaplantarum.org/flora/flora_info.php?id=498","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6880"
"47161622","Specie","Allium ericetorum","Aglio giallastro","https://www.florae.it/?id=8690","http://www.actaplantarum.org/flora/flora_info.php?id=516","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6883"
"1084742","Specie","Allium narcissiflorum","Aglio piemontese","https://www.florae.it/?id=8689","http://www.actaplantarum.org/flora/flora_info.php?id=528","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6887"
"1084592","Specie","Allium insubricum","Aglio d'Insubria","https://www.florae.it/?id=8688","http://www.actaplantarum.org/flora/flora_info.php?id=522","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6888"
"1085098","Specie","Allium victorialis","Aglio serpentino","https://www.florae.it/?id=8687","http://www.actaplantarum.org/flora/flora_info.php?id=562","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6892"
"1084764","Specie","Allium oleraceum","Aglio selvatico","https://www.florae.it/?id=8686","http://www.actaplantarum.org/flora/flora_info.php?id=534","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6911"
"1084345","Specie","Allium carinatum","Aglio delle Streghe","https://www.florae.it/?id=8685","http://www.actaplantarum.org/flora/flora_info.php?id=506","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6914"
"1084515","Specie","Allium fuscum","Aglio scuro","https://www.florae.it/?id=8684","https://www.actaplantarum.org/flora/flora_info.php?id=514","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6931"
"1084793","Specie","Allium paniculatum","Aglio a pannocchia","https://www.florae.it/?id=8683","http://www.actaplantarum.org/flora/flora_info.php?id=536","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6908"
"1084789","Specie","Allium pallens","Aglio di Coppoler","https://www.florae.it/?id=8682","http://www.actaplantarum.org/flora/flora_info.php?id=535","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6909"
"1085039","Specie","Allium tenuiflorum","Aglio a fiori sottili","https://www.florae.it/?id=8681","http://www.actaplantarum.org/flora/flora_info.php?id=556","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6930"
"48446266","Specie","Allium cirrhosum","Aglio grazioso","https://www.florae.it/?id=8679","http://www.actaplantarum.org/flora/flora_info.php?id=507","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6915"
"1084744","Specie","Allium nebrodense",NULL,"https://www.florae.it/?id=8678","http://www.actaplantarum.org/flora/flora_info.php?id=530","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6929"
"1084503","Specie","Allium flavum","Aglio giallo","https://www.florae.it/?id=8677","http://www.actaplantarum.org/flora/flora_info.php?id=518","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6912"
"1084736","Specie","Allium moschatum","Aglio mascato","https://www.florae.it/?id=8675","http://www.actaplantarum.org/flora/flora_info.php?id=527","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6904"
"1084801","Specie","Allium parciflorum","Aglio paucifloro","https://www.florae.it/?id=8674","http://www.actaplantarum.org/flora/flora_info.php?id=537","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6907"
"1084760","Specie","Allium obtusiflorum","Aglio marittimo","https://www.florae.it/?id=8673","http://www.actaplantarum.org/flora/flora_info.php?id=532","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6906"
"49908810","Specie","Allium cupanii","Aglio di Cupani","https://www.florae.it/?id=8672","https://www.actaplantarum.org/flora/flora_info.php?id=512","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6905"
"1084938","Specie","Allium schoenoprasum","Aglio ungherese; Erba cipollina, Porro sottile","https://www.florae.it/?id=8670","http://www.actaplantarum.org/flora/flora_info.php?id=549","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6889"
"1084354","Specie","Allium cepa","Cipolla","https://www.florae.it/?id=8669","http://www.actaplantarum.org/flora/flora_info.php?id=509","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6890"
"1084499","Specie","Allium fistulosum","Cipolla d'inverno","https://www.florae.it/?id=8668","http://www.actaplantarum.org/flora/flora_info.php?id=517","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6891"
"1085008","Specie","Allium subhirsutum","Aglio pelosetto","https://www.florae.it/?id=8667","http://www.actaplantarum.org/flora/flora_info.php?id=554","http://dryades.units.it/floritaly/index.php?procedure=taxon_page&tipo=all&id=6896"
